record_id,player_id,team_name,player_role,map_played,match_type,kills,assists,deaths,accuracy_percent,reaction_time_ms,fatigue_index,performance_score,win_probability,match_outcome,mvp_award,kda_ratio,kill_death_diff,is_mvp
1461,285,titan esports,sniper,neon city,group stage,11.0,10.0,8.0,40.78,194.58,0.02,44.19,1.0,win,no,2.625,3.0,0
1462,490,team alpha,support,neon city,qualifier,14.0,8.0,8.0,43.74,212.44,0.91,40.77,0.75,win,no,2.75,6.0,0
1463,168,team nova,entry fragger,desert storm,playoff,20.0,6.0,12.0,48.73,196.73,0.71,51.26,0.98,win,no,2.1666666666666665,8.0,0
1464,35,team nova,support,dust arena,playoff,17.0,11.0,8.0,62.68,243.37,0.11,67.24,1.0,win,yes,3.5,9.0,1
1465,62,titan esports,flex,frozen base,playoff,15.0,12.0,4.0,44.99,192.84,0.71,53.4,0.91,win,no,6.75,11.0,0
1466,471,red vortex,flex,dust arena,qualifier,9.0,8.0,5.0,37.33,228.13,0.79,31.77,0.82,win,no,3.4,4.0,0
1467,272,phantom squad,sniper,neon city,final,14.0,12.0,9.0,43.59,230.61,0.47,48.09,0.99,win,no,2.888888888888889,5.0,0
1468,305,titan esports,entry fragger,neon city,playoff,20.0,8.0,12.0,34.09,205.65,0.34,49.65,1.0,win,no,2.3333333333333335,8.0,0
1469,484,titan esports,entry fragger,dust arena,semi-final,15.0,8.0,10.0,31.19,267.99,0.65,37.09,0.87,win,no,2.3,5.0,0
1470,279,cyberx,sniper,frozen base,semi-final,22.0,11.0,13.0,50.0,202.83,0.58,61.2,1.0,win,yes,2.5384615384615383,9.0,1
1471,17,red vortex,sniper,frozen base,group stage,11.0,5.0,12.0,55.48,250.41,0.35,39.24,0.65,win,no,1.3333333333333333,-1.0,0
1472,372,titan esports,flex,frozen base,final,23.0,12.0,9.0,39.87,196.66,0.35,65.44,1.0,win,yes,3.888888888888889,14.0,1
1473,386,team nova,flex,desert storm,final,18.0,7.0,12.0,52.81,255.73,0.01,57.3,0.99,win,no,2.0833333333333335,6.0,0
1474,140,red vortex,igl,skyline,qualifier,11.0,8.0,12.0,40.19,223.77,0.23,35.8,0.75,win,no,1.5833333333333333,-1.0,0
1475,194,team alpha,igl,neon city,playoff,19.0,10.0,8.0,33.89,246.26,0.65,50.45,1.0,win,no,3.625,11.0,0
1476,153,cyberx,sniper,frozen base,playoff,19.0,4.0,10.0,39.81,231.72,0.37,48.2,0.84,win,no,2.3,9.0,0
1477,82,phantom squad,flex,neon city,group stage,10.0,7.0,14.0,47.77,224.21,0.56,31.29,0.66,win,no,1.2142857142857142,-4.0,0
1478,430,team nova,support,dust arena,playoff,22.0,7.0,13.0,39.65,156.78,0.34,54.43,1.0,win,no,2.230769230769231,9.0,0
1479,370,team nova,igl,dust arena,group stage,14.0,4.0,9.0,49.36,201.89,0.13,46.38,0.98,win,no,2.0,5.0,0
1480,326,team alpha,support,neon city,qualifier,13.0,6.0,6.0,51.34,201.01,0.28,48.87,1.0,win,no,3.1666666666666665,7.0,0
1481,9,phantom squad,igl,dust arena,group stage,19.0,8.0,7.0,44.77,215.16,0.9,52.39,0.98,win,no,3.857142857142857,12.0,0
1482,152,team nova,flex,neon city,playoff,18.0,7.0,10.0,34.42,253.5,0.39,46.31,0.99,win,no,2.5,8.0,0
1483,465,cyberx,igl,neon city,final,15.0,5.0,5.0,44.66,219.48,0.51,47.23,0.98,win,no,4.0,10.0,0
1484,63,team nova,flex,skyline,group stage,10.0,7.0,6.0,33.1,226.06,0.46,32.95,0.68,win,no,2.8333333333333335,4.0,0
1485,51,phantom squad,entry fragger,dust arena,group stage,13.0,6.0,9.0,48.89,185.15,0.54,42.05,0.89,win,no,2.111111111111111,4.0,0
1486,455,titan esports,sniper,desert storm,semi-final,10.0,6.0,15.0,42.63,198.17,0.47,27.61,0.9,win,no,1.0666666666666667,-5.0,0
1487,329,phantom squad,sniper,skyline,group stage,12.0,7.0,10.0,39.21,280.56,0.22,38.41,0.87,win,no,1.9,2.0,0
1488,466,team alpha,flex,dust arena,semi-final,17.0,9.0,6.0,27.31,247.62,0.33,47.36,1.0,win,no,4.333333333333333,11.0,0
1489,148,team alpha,flex,frozen base,playoff,12.0,5.0,11.0,56.04,199.9,0.43,41.72,0.94,win,no,1.5454545454545454,1.0,0
1490,443,red vortex,entry fragger,skyline,group stage,12.0,9.0,10.0,61.2,227.12,0.51,48.5,0.88,win,no,2.1,2.0,0
1491,322,phantom squad,support,neon city,qualifier,17.0,7.0,15.0,48.3,215.17,0.65,43.65,0.79,win,no,1.6,2.0,0
1492,87,team nova,sniper,dust arena,playoff,19.0,8.0,11.0,46.26,198.33,0.45,53.63,1.0,win,no,2.4545454545454546,8.0,0
1493,173,team alpha,flex,desert storm,playoff,12.0,13.0,12.0,35.67,199.38,0.24,40.44,0.85,win,no,2.0833333333333335,0.0,0
1494,272,phantom squad,support,desert storm,group stage,9.0,6.0,9.0,42.99,240.63,0.83,28.2,0.72,win,no,1.6666666666666667,0.0,0
1495,126,red vortex,sniper,dust arena,qualifier,17.0,8.0,11.0,51.96,167.69,0.39,53.08,0.95,win,no,2.272727272727273,6.0,0
1496,465,titan esports,sniper,skyline,playoff,12.0,15.0,12.0,49.12,228.74,0.2,49.56,0.88,win,no,2.25,0.0,0
1497,482,titan esports,sniper,dust arena,group stage,14.0,4.0,9.0,42.02,177.4,0.97,34.31,1.0,win,no,2.0,5.0,0
1498,299,team alpha,flex,neon city,playoff,17.0,6.0,18.0,45.52,249.84,0.41,40.66,0.83,win,no,1.2777777777777777,-1.0,0
1499,447,red vortex,flex,desert storm,final,11.0,8.0,11.0,45.45,191.39,0.68,34.92,0.81,win,no,1.7272727272727273,0.0,0
1500,166,red vortex,sniper,desert storm,playoff,11.0,7.0,7.0,42.62,224.3,0.67,36.61,0.68,win,no,2.5714285714285716,4.0,0
1501,391,titan esports,entry fragger,dust arena,qualifier,18.0,4.0,10.0,38.65,252.85,0.98,39.53,1.0,win,no,2.2,8.0,0
1502,311,cyberx,support,frozen base,semi-final,17.0,6.0,14.0,48.23,239.1,0.82,41.91,0.98,win,no,1.6428571428571428,3.0,0
1503,427,red vortex,flex,neon city,semi-final,16.0,6.0,7.0,47.87,221.04,0.84,46.54,1.0,win,no,3.142857142857143,9.0,0
1504,83,team alpha,sniper,dust arena,final,9.0,9.0,13.0,34.36,284.01,0.47,26.48,0.72,win,no,1.3846153846153846,-4.0,0
1505,358,phantom squad,support,skyline,group stage,17.0,11.0,5.0,51.3,196.69,0.57,59.95,1.0,win,no,5.6,12.0,0
1506,57,phantom squad,support,frozen base,group stage,19.0,8.0,13.0,41.05,262.14,0.9,44.52,1.0,win,no,2.076923076923077,6.0,0
1507,361,team nova,entry fragger,desert storm,qualifier,11.0,8.0,14.0,41.28,267.11,0.84,28.24,0.94,win,no,1.3571428571428572,-3.0,0
1508,237,team nova,support,dust arena,playoff,8.0,10.0,10.0,46.46,232.45,0.2,37.23,0.86,win,no,1.8,-2.0,0
1509,209,cyberx,igl,frozen base,final,16.0,8.0,10.0,59.46,188.05,0.66,53.13,1.0,win,no,2.4,6.0,0
1510,50,team nova,igl,skyline,group stage,19.0,5.0,13.0,35.28,180.95,0.83,39.34,0.91,win,no,1.8461538461538463,6.0,0
1511,253,cyberx,support,skyline,final,18.0,8.0,5.0,31.26,202.9,0.81,46.53,0.8,win,no,5.2,13.0,0
1512,139,titan esports,sniper,desert storm,playoff,18.0,5.0,8.0,21.94,249.43,0.19,42.07,0.97,win,no,2.875,10.0,0
1513,31,titan esports,entry fragger,neon city,final,16.0,7.0,5.0,34.23,206.79,0.63,44.81,0.94,win,no,4.6,11.0,0
1514,338,team nova,entry fragger,neon city,semi-final,15.0,9.0,15.0,31.91,202.82,0.26,37.35,0.84,win,no,1.6,0.0,0
1515,279,red vortex,flex,desert storm,qualifier,19.0,13.0,12.0,54.3,260.97,0.22,63.95,1.0,win,yes,2.6666666666666665,7.0,1
1516,161,cyberx,sniper,desert storm,final,14.0,10.0,12.0,40.15,178.03,0.45,41.58,1.0,win,no,2.0,2.0,0
1517,193,team alpha,flex,dust arena,semi-final,14.0,8.0,9.0,62.45,221.43,0.04,57.83,1.0,win,no,2.4444444444444446,5.0,0
1518,369,titan esports,sniper,desert storm,final,15.0,10.0,8.0,40.16,172.78,0.71,44.98,0.87,win,no,3.125,7.0,0
1519,261,phantom squad,igl,frozen base,semi-final,17.0,5.0,10.0,49.68,215.88,0.83,45.54,1.0,win,no,2.2,7.0,0
1520,57,team alpha,entry fragger,neon city,final,10.0,10.0,15.0,58.32,215.4,0.44,39.76,0.92,win,no,1.3333333333333333,-5.0,0
1521,93,cyberx,flex,skyline,qualifier,18.0,7.0,10.0,46.23,162.36,0.65,49.61,0.98,win,no,2.5,8.0,0
1522,78,team nova,sniper,dust arena,playoff,14.0,6.0,11.0,59.5,249.36,0.8,44.75,1.0,win,no,1.8181818181818181,3.0,0
1523,459,phantom squad,igl,neon city,group stage,18.0,7.0,12.0,23.62,203.97,0.52,37.61,0.98,win,no,2.0833333333333335,6.0,0
1524,286,cyberx,sniper,dust arena,final,16.0,10.0,15.0,36.82,249.09,0.7,38.41,0.99,win,no,1.7333333333333334,1.0,0
1525,436,titan esports,igl,dust arena,group stage,21.0,9.0,4.0,58.45,265.54,0.91,67.12,1.0,win,yes,7.5,17.0,1
1526,52,titan esports,entry fragger,frozen base,playoff,11.0,8.0,6.0,44.55,184.42,0.81,38.17,0.96,win,no,3.1666666666666665,5.0,0
1527,193,phantom squad,support,frozen base,playoff,11.0,7.0,4.0,35.81,235.04,0.58,37.11,0.73,win,no,4.5,7.0,0
1528,6,titan esports,entry fragger,neon city,playoff,10.0,10.0,10.0,46.34,288.28,0.55,37.67,0.96,win,no,2.0,0.0,0
1529,438,cyberx,support,neon city,group stage,11.0,8.0,11.0,40.55,193.93,0.68,32.47,0.85,win,no,1.7272727272727273,0.0,0
1530,341,titan esports,support,skyline,group stage,11.0,5.0,7.0,47.53,154.55,0.94,34.37,0.83,win,no,2.2857142857142856,4.0,0
1531,432,phantom squad,entry fragger,neon city,group stage,16.0,4.0,9.0,58.27,208.3,0.96,46.54,1.0,win,no,2.2222222222222223,7.0,0
1532,234,cyberx,entry fragger,dust arena,playoff,20.0,8.0,16.0,27.56,179.13,0.49,40.88,0.91,win,no,1.75,4.0,0
1533,210,team nova,entry fragger,desert storm,final,20.0,8.0,6.0,40.47,209.1,0.7,55.23,1.0,win,no,4.666666666666667,14.0,0
1534,133,cyberx,support,dust arena,semi-final,12.0,11.0,14.0,43.73,217.15,0.72,35.66,0.98,win,no,1.6428571428571428,-2.0,0
1535,87,team nova,entry fragger,desert storm,final,22.0,7.0,16.0,50.21,218.22,0.9,51.11,1.0,win,no,1.8125,6.0,0
1536,121,team alpha,sniper,desert storm,final,12.0,8.0,9.0,58.24,225.28,0.19,50.22,0.93,win,no,2.2222222222222223,3.0,0
1537,180,red vortex,flex,desert storm,playoff,15.0,5.0,11.0,56.23,215.07,0.33,48.81,0.92,win,no,1.8181818181818181,4.0,0
1538,450,team alpha,sniper,frozen base,semi-final,17.0,7.0,4.0,37.35,217.24,0.68,48.88,0.97,win,no,6.0,13.0,0
1539,412,phantom squad,sniper,neon city,group stage,10.0,4.0,8.0,41.14,229.3,0.79,28.67,0.78,win,no,1.75,2.0,0
1540,94,red vortex,igl,dust arena,semi-final,16.0,8.0,8.0,41.56,178.41,0.91,43.68,1.0,win,no,3.0,8.0,0
1541,226,phantom squad,support,desert storm,playoff,4.0,7.0,7.0,39.94,248.31,0.49,23.07,0.73,win,no,1.5714285714285714,-3.0,0
1542,184,red vortex,igl,frozen base,playoff,14.0,8.0,14.0,56.89,232.32,0.82,42.25,0.8,win,no,1.5714285714285714,0.0,0
1543,43,titan esports,flex,neon city,semi-final,13.0,7.0,6.0,38.8,180.03,0.49,41.5,0.99,win,no,3.3333333333333335,7.0,0
1544,128,titan esports,support,desert storm,semi-final,12.0,7.0,9.0,28.57,220.2,0.65,29.78,0.76,win,no,2.111111111111111,3.0,0
1545,146,team nova,sniper,dust arena,group stage,18.0,11.0,9.0,52.97,208.97,0.74,57.09,1.0,win,no,3.2222222222222223,9.0,0
1546,119,team nova,entry fragger,skyline,semi-final,8.0,6.0,13.0,42.83,256.44,0.94,21.02,0.9,win,no,1.0769230769230769,-5.0,0
1547,148,cyberx,sniper,frozen base,final,12.0,7.0,5.0,42.79,233.77,0.63,41.09,0.9,win,no,3.8,7.0,0
1548,404,cyberx,sniper,skyline,final,12.0,13.0,8.0,41.24,151.87,0.07,48.92,0.85,win,no,3.125,4.0,0
1549,13,phantom squad,support,neon city,semi-final,14.0,9.0,11.0,51.92,202.4,0.0,51.96,1.0,win,no,2.090909090909091,3.0,0
1550,276,titan esports,support,frozen base,group stage,21.0,6.0,11.0,34.84,167.53,0.38,50.62,1.0,win,no,2.4545454545454546,10.0,0
1551,435,team nova,igl,neon city,playoff,14.0,6.0,9.0,37.35,193.52,0.68,36.88,0.75,win,no,2.2222222222222223,5.0,0
1552,297,cyberx,entry fragger,neon city,group stage,20.0,5.0,8.0,47.81,263.21,0.15,59.41,1.0,win,no,3.125,12.0,0
1553,229,team nova,sniper,desert storm,final,15.0,8.0,14.0,54.26,212.84,0.73,43.83,0.76,win,no,1.6428571428571428,1.0,0
1554,292,team alpha,flex,skyline,qualifier,11.0,8.0,9.0,51.24,256.41,0.01,46.52,1.0,win,no,2.111111111111111,2.0,0
1555,184,cyberx,entry fragger,neon city,qualifier,16.0,15.0,8.0,55.93,210.75,0.76,59.37,1.0,win,no,3.875,8.0,0
1556,28,team nova,igl,desert storm,qualifier,15.0,7.0,13.0,36.63,190.71,0.98,32.52,0.85,win,no,1.6923076923076923,2.0,0
1557,80,cyberx,entry fragger,desert storm,group stage,14.0,10.0,9.0,43.14,195.59,0.99,40.67,1.0,win,no,2.6666666666666665,5.0,0
1558,470,cyberx,igl,desert storm,playoff,15.0,8.0,14.0,53.89,193.1,0.97,41.25,0.76,win,no,1.6428571428571428,1.0,0
1559,242,team alpha,flex,dust arena,final,13.0,6.0,7.0,42.94,251.93,0.61,40.37,1.0,win,no,2.7142857142857144,6.0,0
1560,17,team alpha,sniper,neon city,semi-final,15.0,10.0,11.0,50.9,182.03,0.8,46.45,0.78,win,no,2.272727272727273,4.0,0
1561,102,team nova,entry fragger,neon city,group stage,21.0,9.0,9.0,38.45,187.04,0.06,60.62,1.0,win,yes,3.3333333333333335,12.0,1
1562,272,phantom squad,sniper,desert storm,playoff,23.0,6.0,9.0,31.4,230.13,0.82,50.5,0.94,win,no,3.2222222222222223,14.0,0
1563,260,cyberx,flex,desert storm,group stage,19.0,11.0,10.0,36.55,222.36,0.25,54.77,1.0,win,no,3.0,9.0,0
1564,291,red vortex,entry fragger,neon city,group stage,16.0,16.0,14.0,57.08,220.69,0.66,55.94,1.0,win,no,2.2857142857142856,2.0,0
1565,268,red vortex,entry fragger,skyline,qualifier,18.0,8.0,6.0,49.57,238.45,0.02,62.58,1.0,win,yes,4.333333333333333,12.0,1
1566,71,red vortex,support,dust arena,playoff,13.0,13.0,13.0,40.12,224.8,0.77,38.36,0.96,win,no,2.0,0.0,0
1567,317,titan esports,entry fragger,neon city,group stage,12.0,10.0,5.0,44.7,149.56,0.62,45.15,0.94,win,no,4.4,7.0,0
1568,431,titan esports,flex,desert storm,group stage,18.0,6.0,11.0,47.31,211.66,0.91,45.55,1.0,win,no,2.1818181818181817,7.0,0
1569,180,team nova,entry fragger,dust arena,qualifier,13.0,9.0,8.0,46.58,226.12,0.1,49.29,0.85,win,no,2.75,5.0,0
1570,122,red vortex,sniper,frozen base,playoff,13.0,7.0,10.0,41.68,198.04,0.32,40.64,1.0,win,no,2.0,3.0,0
1571,297,team alpha,entry fragger,neon city,playoff,23.0,9.0,8.0,44.56,157.53,0.06,68.68,1.0,win,yes,4.0,15.0,1
1572,98,team alpha,flex,neon city,group stage,13.0,4.0,9.0,41.86,210.16,0.23,39.63,0.85,win,no,1.8888888888888888,4.0,0
1573,242,team nova,entry fragger,dust arena,qualifier,12.0,9.0,6.0,44.23,181.46,0.8,41.11,0.98,win,no,3.5,6.0,0
1574,373,cyberx,support,desert storm,qualifier,15.0,10.0,13.0,42.84,205.41,0.25,45.92,0.85,win,no,1.9230769230769231,2.0,0
1575,204,phantom squad,entry fragger,neon city,final,12.0,8.0,10.0,47.06,225.73,0.74,38.13,0.83,win,no,2.0,2.0,0
1576,291,team nova,igl,skyline,semi-final,22.0,9.0,9.0,38.61,254.13,0.83,55.01,1.0,win,no,3.4444444444444446,13.0,0
1577,235,team alpha,igl,frozen base,group stage,21.0,5.0,8.0,52.12,253.18,0.02,64.86,1.0,win,yes,3.25,13.0,1
1578,47,team alpha,sniper,frozen base,group stage,16.0,3.0,3.0,45.38,208.71,0.84,46.29,0.82,win,no,6.333333333333333,13.0,0
1579,237,team nova,flex,dust arena,playoff,13.0,8.0,11.0,44.41,193.5,0.26,42.6,1.0,win,no,1.9090909090909092,2.0,0
1580,336,titan esports,support,skyline,qualifier,10.0,6.0,7.0,43.56,246.49,0.41,36.68,0.92,win,no,2.2857142857142856,3.0,0
1581,321,red vortex,flex,frozen base,playoff,17.0,7.0,12.0,44.32,238.05,0.43,46.86,1.0,win,no,2.0,5.0,0
1582,357,red vortex,support,skyline,playoff,15.0,10.0,2.0,50.89,194.78,0.51,58.34,1.0,win,no,12.5,13.0,0
1583,146,team nova,flex,neon city,final,13.0,9.0,13.0,46.4,208.14,0.06,44.6,0.9,win,no,1.6923076923076923,0.0,0
1584,206,red vortex,igl,dust arena,semi-final,9.0,11.0,10.0,39.59,237.4,0.9,29.8,0.95,win,no,2.0,-1.0,0
1585,317,team nova,entry fragger,frozen base,playoff,11.0,10.0,5.0,38.57,243.18,0.02,46.08,0.92,win,no,4.2,6.0,0
1586,422,team alpha,igl,dust arena,qualifier,11.0,5.0,9.0,25.24,205.57,0.33,27.32,0.67,win,no,1.7777777777777777,2.0,0
1587,211,phantom squad,entry fragger,frozen base,semi-final,18.0,7.0,16.0,43.29,231.81,0.91,39.54,1.0,win,no,1.5625,2.0,0
1588,339,team alpha,igl,dust arena,semi-final,24.0,6.0,8.0,44.91,207.93,0.81,60.35,1.0,win,yes,3.75,16.0,1
1589,240,cyberx,igl,frozen base,final,19.0,3.0,6.0,47.41,229.85,0.31,55.6,0.83,win,no,3.6666666666666665,13.0,0
1590,377,cyberx,sniper,skyline,playoff,14.0,7.0,11.0,44.49,214.83,0.77,38.55,0.83,win,no,1.9090909090909092,3.0,0
1591,139,phantom squad,sniper,desert storm,qualifier,16.0,14.0,11.0,49.01,189.69,0.82,51.3,0.94,win,no,2.727272727272727,5.0,0
1592,340,phantom squad,igl,dust arena,qualifier,16.0,3.0,7.0,32.21,264.89,0.07,43.41,0.98,win,no,2.7142857142857144,9.0,0
1593,244,team nova,igl,desert storm,playoff,15.0,9.0,12.0,44.04,230.73,0.87,40.32,0.83,win,no,2.0,3.0,0
1594,287,cyberx,igl,neon city,group stage,17.0,9.0,9.0,41.25,169.04,0.29,51.73,0.96,win,no,2.888888888888889,8.0,0
1595,413,team alpha,sniper,neon city,semi-final,12.0,10.0,4.0,32.24,246.96,0.44,41.72,0.86,win,no,5.5,8.0,0
1596,301,team nova,support,dust arena,final,13.0,13.0,7.0,50.72,203.52,0.36,53.76,1.0,win,no,3.7142857142857144,6.0,0
1597,314,titan esports,entry fragger,dust arena,semi-final,12.0,5.0,8.0,46.56,231.87,0.94,34.88,0.89,win,no,2.125,4.0,0
1598,455,phantom squad,sniper,frozen base,final,10.0,6.0,12.0,42.96,168.23,0.89,26.58,0.98,win,no,1.3333333333333333,-2.0,0
1599,243,titan esports,entry fragger,dust arena,final,15.0,11.0,13.0,38.2,236.94,0.02,46.9,0.93,win,no,2.0,2.0,0
1600,462,titan esports,igl,skyline,playoff,9.0,12.0,5.0,36.44,179.12,0.22,41.02,0.82,win,no,4.2,4.0,0
1601,29,team nova,entry fragger,desert storm,qualifier,19.0,13.0,5.0,49.15,178.17,0.58,64.78,1.0,win,yes,6.4,14.0,1
1602,92,titan esports,support,skyline,group stage,7.0,13.0,7.0,39.65,240.31,0.05,39.33,0.83,win,no,2.857142857142857,0.0,0
1603,248,team nova,entry fragger,desert storm,group stage,12.0,6.0,11.0,30.82,204.23,0.35,30.91,0.88,win,no,1.6363636363636365,1.0,0
1604,258,team nova,entry fragger,desert storm,group stage,18.0,6.0,9.0,45.26,162.07,0.32,52.43,1.0,win,no,2.6666666666666665,9.0,0
1605,316,team alpha,support,frozen base,semi-final,10.0,11.0,12.0,42.07,266.88,0.55,34.53,0.78,win,no,1.75,-2.0,0
1606,344,team alpha,igl,desert storm,final,18.0,7.0,4.0,54.37,262.61,0.28,63.39,1.0,win,yes,6.25,14.0,1
1607,145,team nova,entry fragger,skyline,final,14.0,6.0,4.0,50.24,270.35,0.49,50.22,0.87,win,no,5.0,10.0,0
1608,88,cyberx,flex,frozen base,qualifier,13.0,6.0,7.0,36.64,183.8,0.93,34.02,0.9,win,no,2.7142857142857144,6.0,0
1609,3,phantom squad,flex,desert storm,final,13.0,9.0,10.0,40.74,233.21,0.42,41.17,0.82,win,no,2.2,3.0,0
1610,289,team nova,entry fragger,skyline,group stage,14.0,9.0,10.0,43.53,237.63,0.41,44.66,1.0,win,no,2.3,4.0,0
1611,183,cyberx,support,desert storm,qualifier,15.0,11.0,15.0,40.31,214.61,0.64,39.76,0.95,win,no,1.7333333333333334,0.0,0
1612,243,red vortex,igl,desert storm,final,14.0,8.0,7.0,52.77,222.91,0.51,50.29,0.87,win,no,3.142857142857143,7.0,0
1613,15,team nova,igl,frozen base,semi-final,16.0,10.0,11.0,39.52,198.81,0.43,46.46,0.98,win,no,2.3636363636363638,5.0,0
1614,257,team nova,igl,neon city,semi-final,14.0,7.0,16.0,38.33,237.81,0.14,36.77,0.89,win,no,1.3125,-2.0,0
1615,139,red vortex,sniper,neon city,semi-final,11.0,5.0,10.0,54.91,202.82,0.07,43.75,0.93,win,no,1.6,1.0,0
1616,494,red vortex,entry fragger,desert storm,semi-final,22.0,4.0,10.0,49.11,225.87,0.19,60.66,1.0,win,yes,2.6,12.0,1
1617,315,red vortex,igl,neon city,playoff,8.0,11.0,11.0,57.09,224.43,0.25,42.05,0.97,win,no,1.7272727272727273,-3.0,0
1618,456,red vortex,flex,desert storm,qualifier,18.0,7.0,10.0,43.98,225.85,0.5,49.99,0.96,win,no,2.5,8.0,0
1619,179,phantom squad,sniper,desert storm,final,19.0,10.0,5.0,41.3,156.69,0.57,57.95,1.0,win,no,5.8,14.0,0
1620,245,titan esports,igl,dust arena,final,15.0,3.0,9.0,45.12,218.59,0.17,44.86,0.79,win,no,2.0,6.0,0
1621,277,titan esports,sniper,frozen base,group stage,17.0,8.0,7.0,34.14,238.66,0.17,50.37,1.0,win,no,3.5714285714285716,10.0,0
1622,366,titan esports,flex,desert storm,playoff,21.0,8.0,11.0,55.73,242.88,0.72,59.66,1.0,win,no,2.6363636363636362,10.0,0
1623,272,phantom squad,support,neon city,final,21.0,9.0,12.0,32.73,193.88,0.95,45.86,1.0,win,no,2.5,9.0,0
1624,192,cyberx,sniper,frozen base,final,23.0,9.0,13.0,48.03,213.03,0.58,60.22,1.0,win,yes,2.4615384615384617,10.0,1
1625,21,cyberx,flex,dust arena,group stage,9.0,2.0,15.0,43.68,266.09,0.52,21.64,0.76,win,no,0.7333333333333333,-6.0,0
1626,60,team alpha,support,dust arena,group stage,15.0,3.0,7.0,34.65,186.76,0.13,42.03,0.79,win,no,2.5714285714285716,8.0,0
1627,162,team nova,entry fragger,desert storm,qualifier,16.0,12.0,10.0,47.28,250.03,0.39,53.74,1.0,win,no,2.8,6.0,0
1628,249,team nova,flex,neon city,group stage,14.0,8.0,13.0,50.65,205.11,0.89,39.43,0.92,win,no,1.6923076923076923,1.0,0
1629,235,team nova,igl,dust arena,playoff,10.0,10.0,10.0,40.93,256.67,0.46,35.87,0.84,win,no,2.0,0.0,0
1630,374,cyberx,igl,dust arena,final,12.0,8.0,9.0,28.22,215.96,0.33,33.81,0.65,win,no,2.2222222222222223,3.0,0
1631,356,cyberx,flex,dust arena,qualifier,11.0,8.0,9.0,49.75,200.27,0.26,43.27,0.82,win,no,2.111111111111111,2.0,0
1632,31,team nova,entry fragger,neon city,playoff,17.0,8.0,6.0,43.63,192.6,0.9,48.81,0.81,win,no,4.166666666666667,11.0,0
1633,320,phantom squad,flex,desert storm,group stage,22.0,9.0,11.0,54.01,175.4,0.13,67.7,1.0,win,yes,2.8181818181818183,11.0,1
1634,357,titan esports,igl,desert storm,semi-final,20.0,13.0,9.0,42.65,255.17,0.63,59.03,1.0,win,no,3.6666666666666665,11.0,0
1635,483,phantom squad,igl,desert storm,playoff,17.0,7.0,7.0,44.3,225.47,0.16,54.55,0.94,win,no,3.4285714285714284,10.0,0
1636,3,cyberx,flex,dust arena,semi-final,16.0,11.0,11.0,50.89,225.46,0.97,47.75,0.84,win,no,2.4545454545454546,5.0,0
1637,359,team alpha,igl,neon city,qualifier,18.0,10.0,13.0,56.42,174.64,0.08,60.41,1.0,win,yes,2.1538461538461537,5.0,1
1638,198,team nova,sniper,desert storm,playoff,15.0,12.0,13.0,40.46,262.33,0.61,43.13,0.8,win,no,2.076923076923077,2.0,0
1639,160,titan esports,sniper,skyline,semi-final,17.0,12.0,5.0,44.85,205.21,0.27,60.72,1.0,win,yes,5.8,12.0,1
1640,162,red vortex,entry fragger,skyline,final,7.0,8.0,9.0,44.83,192.37,0.98,25.61,0.86,win,no,1.6666666666666667,-2.0,0
1641,274,red vortex,sniper,dust arena,final,17.0,7.0,13.0,36.63,229.48,0.38,42.52,0.97,win,no,1.8461538461538463,4.0,0
1642,352,phantom squad,entry fragger,frozen base,qualifier,20.0,12.0,12.0,53.97,215.22,0.41,62.88,1.0,win,yes,2.6666666666666665,8.0,1
1643,287,red vortex,support,skyline,qualifier,13.0,7.0,9.0,36.68,228.9,0.94,32.94,0.79,win,no,2.2222222222222223,4.0,0
1644,415,titan esports,entry fragger,neon city,playoff,13.0,4.0,12.0,43.98,206.26,0.17,38.29,0.82,win,no,1.4166666666666667,1.0,0
1645,457,cyberx,sniper,skyline,final,17.0,5.0,6.0,53.71,255.56,0.55,54.36,1.0,win,no,3.6666666666666665,11.0,0
1646,311,cyberx,flex,skyline,playoff,14.0,11.0,13.0,50.05,263.92,0.74,43.62,1.0,win,no,1.9230769230769231,1.0,0
1647,68,cyberx,igl,desert storm,final,14.0,5.0,4.0,32.58,186.26,0.11,44.19,0.97,win,no,4.75,10.0,0
1648,245,titan esports,sniper,dust arena,playoff,19.0,13.0,4.0,52.26,212.49,0.16,71.53,1.0,win,yes,8.0,15.0,1
1649,55,cyberx,entry fragger,neon city,qualifier,20.0,7.0,13.0,43.71,174.41,0.92,46.66,1.0,win,no,2.076923076923077,7.0,0
1650,345,titan esports,entry fragger,skyline,playoff,7.0,7.0,17.0,42.76,252.74,0.88,16.58,0.78,win,no,0.8235294117647058,-10.0,0
1651,385,cyberx,flex,desert storm,final,12.0,11.0,10.0,45.11,195.92,0.88,38.75,0.98,win,no,2.3,2.0,0
